* Measurement data measured by REW V5.20 Beta 4
* Source: Microphone (E.A.R.S Gain: 18dB  ), no input selected, R, volume: no control
* Format: 256k Log Swept Sine, 1 sweep at -8.0 dBFS  With no timing reference
* Dated: Jan 28, 2019 11:38:21 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Grado SR80e R
* Smoothing: 1/48 octave
* Frequency Step: 1/96 octave
* Start Frequency: 20.1 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
12,265.724 92.876 -18.083
12,354.606 92.898 -15.572
12,444.133 92.958 -13.784
12,534.309 92.977 -13.119
12,625.137 92.805 -13.257
12,716.624 92.404 -12.866
12,808.773 91.906 -11.431
12,901.592 91.348 -9.128
12,995.082 90.714 -5.299
13,089.250 90.124 0.661
13,184.100 89.816 8.797
13,279.637 90.081 18.120
13,375.867 90.972 26.399
13,472.794 92.212 31.659
13,570.423 93.479 33.476
13,668.760 94.628 32.546
13,767.810 95.589 29.468
13,867.577 96.317 24.786
13,968.067 96.775 19.123
14,069.285 96.963 13.217
14,171.237 96.925 7.553
14,273.928 96.676 2.431
14,377.362 96.246 -1.599
14,481.547 95.730 -3.993
14,586.486 95.294 -4.754
14,692.186 95.120 -4.777
14,798.651 95.248 -5.686
14,905.889 95.478 -8.852
15,013.902 95.563 -14.288
15,122.700 95.356 -21.126
15,232.285 94.781 -28.286
15,342.664 93.799 -34.308
15,453.844 92.472 -37.384
15,565.829 91.065 -36.615
15,678.625 90.006 -33.099
15,792.239 89.560 -29.447
15,906.676 89.590 -27.966
16,021.942 89.770 -29.567
16,138.044 89.876 -34.042
16,254.986 89.786 -41.153
16,372.777 89.370 -50.774
16,491.422 88.476 -62.299
16,610.924 87.010 -74.712
16,731.295 84.949 -87.738
16,852.535 82.205 -102.187
16,974.656 78.713 -122.456
17,097.662 75.097 -158.591
17,221.559 74.256 149.464
17,346.354 76.540 100.904
17,472.053 78.551 67.663
17,598.662 79.463 46.537
17,726.189 79.430 33.721
17,854.641 78.940 27.685
17,984.021 78.478 25.692
18,114.342 78.217 24.999
18,245.605 78.120 23.626
18,377.820 77.994 20.069
18,510.994 77.540 14.204
18,645.133 76.507 7.498
18,780.242 74.735 2.821
18,916.332 72.110 5.917
19,053.408 68.875 25.307
19,191.477 67.607 58.071
19,330.547 69.747 82.630
19,470.623 71.928 90.142
19,611.715 73.233 89.359
19,753.830 73.924 87.784
19,896.975 74.291 87.439
